DayOfWeek,Crimes,avg_temp,NFL_Game_Day,Day,Month,Year
Tuesday,67,22,0,12,10,2004
Tuesday,33,22,0,12,10,2004
Tuesday,26,22,0,12,10,2004
Wednesday,56,23,0,13,10,2004
Wednesday,42,23,0,13,10,2004
Wednesday,45,23,0,13,10,2004
Wednesday,66,23,0,13,10,2004
Wednesday,59,23,0,13,10,2004
Wednesday,18,23,0,13,10,2004
Wednesday,17,23,0,13,10,2004
Wednesday,58,23,0,13,10,2004
Wednesday,31,23,0,13,10,2004
Wednesday,39,23,0,13,10,2004
Thursday,41,21,0,14,10,2004
Thursday,34,21,0,14,10,2004
Thursday,36,21,0,14,10,2004
Thursday,65,21,0,14,10,2004
Thursday,59,21,0,14,10,2004
Thursday,25,21,0,14,10,2004
Thursday,17,21,0,14,10,2004
Thursday,58,21,0,14,10,2004
Thursday,42,21,0,14,10,2004
Thursday,29,21,0,14,10,2004
Friday,43,16,0,15,10,2004
Friday,48,16,0,15,10,2004
Friday,41,16,0,15,10,2004
Friday,49,16,0,15,10,2004
Friday,59,16,0,15,10,2004
Friday,26,16,0,15,10,2004
Friday,26,16,0,15,10,2004
Friday,89,16,0,15,10,2004
Friday,34,16,0,15,10,2004
Friday,39,16,0,15,10,2004
Saturday,40,16,0,16,10,2004
Saturday,40,16,0,16,10,2004
Saturday,41,16,0,16,10,2004
Saturday,47,16,0,16,10,2004
Saturday,32,16,0,16,10,2004
Saturday,29,16,0,16,10,2004
Saturday,18,16,0,16,10,2004
Saturday,66,16,0,16,10,2004
Saturday,31,16,0,16,10,2004
Saturday,36,16,0,16,10,2004
Sunday,38,17,1,17,10,2004
Sunday,22,17,1,17,10,2004
Sunday,38,17,1,17,10,2004
Sunday,36,17,1,17,10,2004
Sunday,43,17,1,17,10,2004
Sunday,12,17,1,17,10,2004
Sunday,18,17,1,17,10,2004
Sunday,45,17,1,17,10,2004
Sunday,34,17,1,17,10,2004
Sunday,32,17,1,17,10,2004
Monday,34,13,0,25,10,2004
Monday,26,13,0,25,10,2004
Monday,35,13,0,25,10,2004
Monday,31,13,0,25,10,2004
Monday,45,13,0,25,10,2004
Monday,20,13,0,25,10,2004
Monday,27,13,0,25,10,2004
Monday,63,13,0,25,10,2004
Monday,36,13,0,25,10,2004
Monday,44,13,0,25,10,2004
Tuesday,33,13,0,26,10,2004
Tuesday,25,13,0,26,10,2004
Tuesday,27,13,0,26,10,2004
Tuesday,57,13,0,26,10,2004
Tuesday,49,13,0,26,10,2004
Tuesday,33,13,0,26,10,2004
Tuesday,25,13,0,26,10,2004
Tuesday,64,13,0,26,10,2004
Tuesday,24,13,0,26,10,2004
Tuesday,28,13,0,26,10,2004
Wednesday,37,12,0,27,10,2004
Wednesday,36,12,0,27,10,2004
Wednesday,42,12,0,27,10,2004
Wednesday,55,12,0,27,10,2004
Wednesday,43,12,0,27,10,2004
Wednesday,21,12,0,27,10,2004
Wednesday,22,12,0,27,10,2004
Wednesday,61,12,0,27,10,2004
Wednesday,40,12,0,27,10,2004
Wednesday,41,12,0,27,10,2004
Thursday,47,12,0,28,10,2004
Thursday,37,12,0,28,10,2004
Thursday,35,12,0,28,10,2004
Thursday,60,12,0,28,10,2004
Thursday,40,12,0,28,10,2004
Thursday,19,12,0,28,10,2004
Thursday,29,12,0,28,10,2004
Thursday,69,12,0,28,10,2004
Thursday,37,12,0,28,10,2004
Thursday,38,12,0,28,10,2004
Friday,52,14,0,29,10,2004
Friday,39,14,0,29,10,2004
Friday,52,14,0,29,10,2004
Friday,60,14,0,29,10,2004
Friday,60,14,0,29,10,2004
Friday,23,14,0,29,10,2004
Friday,27,14,0,29,10,2004
Friday,73,14,0,29,10,2004
Friday,41,14,0,29,10,2004
Friday,37,14,0,29,10,2004
Saturday,69,14,0,30,10,2004
Saturday,46,14,0,30,10,2004
Saturday,34,14,0,30,10,2004
Saturday,44,14,0,30,10,2004
Saturday,30,14,0,30,10,2004
Saturday,23,14,0,30,10,2004
Saturday,20,14,0,30,10,2004
Saturday,57,14,0,30,10,2004
Saturday,29,14,0,30,10,2004
Saturday,20,14,0,30,10,2004
Sunday,46,16,1,31,10,2004
Sunday,40,16,1,31,10,2004
Sunday,26,16,1,31,10,2004
Sunday,81,16,1,31,10,2004
Sunday,59,16,1,31,10,2004
Sunday,42,16,1,31,10,2004
Sunday,21,16,1,31,10,2004
Sunday,67,16,1,31,10,2004
Sunday,32,16,1,31,10,2004
Sunday,33,16,1,31,10,2004
Monday,43,13,0,8,11,2004
Monday,30,13,0,8,11,2004
Monday,34,13,0,8,11,2004
Monday,44,13,0,8,11,2004
Monday,51,13,0,8,11,2004
Monday,16,13,0,8,11,2004
Monday,28,13,0,8,11,2004
Monday,71,13,0,8,11,2004
Monday,31,13,0,8,11,2004
Monday,30,13,0,8,11,2004
Tuesday,26,14,0,9,11,2004
Tuesday,27,14,0,9,11,2004
Tuesday,33,14,0,9,11,2004
Tuesday,63,14,0,9,11,2004
Tuesday,24,14,0,9,11,2004
Tuesday,16,14,0,9,11,2004
Tuesday,20,14,0,9,11,2004
Tuesday,39,14,0,9,11,2004
Tuesday,30,14,0,9,11,2004
Tuesday,24,14,0,9,11,2004
Wednesday,23,14,0,10,11,2004
Wednesday,28,14,0,10,11,2004
Wednesday,37,14,0,10,11,2004
Wednesday,65,14,0,10,11,2004
Wednesday,41,14,0,10,11,2004
Wednesday,24,14,0,10,11,2004
Wednesday,22,14,0,10,11,2004
Wednesday,59,14,0,10,11,2004
Wednesday,38,14,0,10,11,2004
Wednesday,26,14,0,10,11,2004
Thursday,46,13,0,11,11,2004
Thursday,29,13,0,11,11,2004
Thursday,41,13,0,11,11,2004
Thursday,56,13,0,11,11,2004
Thursday,44,13,0,11,11,2004
Thursday,24,13,0,11,11,2004
Thursday,20,13,0,11,11,2004
Thursday,43,13,0,11,11,2004
Thursday,34,13,0,11,11,2004
Thursday,44,13,0,11,11,2004
Friday,41,14,0,12,11,2004
Friday,46,14,0,12,11,2004
Friday,30,14,0,12,11,2004
Friday,78,14,0,12,11,2004
Friday,60,14,0,12,11,2004
Friday,16,14,0,12,11,2004
Friday,32,14,0,12,11,2004
Friday,76,14,0,12,11,2004
Friday,30,14,0,12,11,2004
Friday,27,14,0,12,11,2004
Saturday,50,15,0,13,11,2004
Saturday,44,15,0,13,11,2004
Saturday,35,15,0,13,11,2004
Saturday,44,15,0,13,11,2004
Saturday,51,15,0,13,11,2004
Saturday,25,15,0,13,11,2004
Saturday,13,15,0,13,11,2004
Saturday,59,15,0,13,11,2004
Saturday,35,15,0,13,11,2004
Saturday,24,15,0,13,11,2004
Sunday,37,13,1,14,11,2004
Sunday,37,13,1,14,11,2004
Sunday,30,13,1,14,11,2004
Sunday,36,13,1,14,11,2004
Sunday,52,13,1,14,11,2004
Sunday,23,13,1,14,11,2004
Sunday,22,13,1,14,11,2004
Sunday,55,13,1,14,11,2004
Sunday,34,13,1,14,11,2004
Sunday,33,13,1,14,11,2004
Monday,51,11,0,22,11,2004
Monday,41,11,0,22,11,2004
Monday,36,11,0,22,11,2004
Monday,51,11,0,22,11,2004
Monday,38,11,0,22,11,2004
Monday,21,11,0,22,11,2004
Monday,19,11,0,22,11,2004
Monday,69,11,0,22,11,2004
Monday,18,11,0,22,11,2004
Monday,34,11,0,22,11,2004
Tuesday,27,11,0,23,11,2004
Tuesday,39,11,0,23,11,2004
Tuesday,41,11,0,23,11,2004
Tuesday,54,11,0,23,11,2004
Tuesday,52,11,0,23,11,2004
Tuesday,25,11,0,23,11,2004
Tuesday,19,11,0,23,11,2004
Tuesday,56,11,0,23,11,2004
Tuesday,30,11,0,23,11,2004
Tuesday,29,11,0,23,11,2004
Wednesday,45,11,0,24,11,2004
Wednesday,28,11,0,24,11,2004
Wednesday,34,11,0,24,11,2004
Wednesday,54,11,0,24,11,2004
Wednesday,48,11,0,24,11,2004
Wednesday,21,11,0,24,11,2004
Wednesday,20,11,0,24,11,2004
Wednesday,56,11,0,24,11,2004
Wednesday,42,11,0,24,11,2004
Wednesday,25,11,0,24,11,2004
Thursday,31,13,0,25,11,2004
Thursday,16,13,0,25,11,2004
Thursday,30,13,0,25,11,2004
Thursday,31,13,0,25,11,2004
Thursday,33,13,0,25,11,2004
Thursday,18,13,0,25,11,2004
Thursday,19,13,0,25,11,2004
Thursday,44,13,0,25,11,2004
Thursday,24,13,0,25,11,2004
Thursday,25,13,0,25,11,2004
Friday,46,13,0,26,11,2004
Friday,30,13,0,26,11,2004
Friday,29,13,0,26,11,2004
Friday,59,13,0,26,11,2004
Friday,44,13,0,26,11,2004
Friday,30,13,0,26,11,2004
Friday,9,13,0,26,11,2004
Friday,64,13,0,26,11,2004
Friday,30,13,0,26,11,2004
Friday,33,13,0,26,11,2004
Saturday,28,13,0,27,11,2004
Saturday,40,13,0,27,11,2004
Saturday,38,13,0,27,11,2004
Saturday,41,13,0,27,11,2004
Saturday,37,13,0,27,11,2004
Saturday,12,13,0,27,11,2004
Saturday,18,13,0,27,11,2004
Saturday,73,13,0,27,11,2004
Saturday,26,13,0,27,11,2004
Saturday,29,13,0,27,11,2004
Sunday,25,12,1,28,11,2004
Sunday,38,12,1,28,11,2004
Sunday,29,12,1,28,11,2004
Sunday,46,12,1,28,11,2004
Sunday,33,12,1,28,11,2004
Sunday,22,12,1,28,11,2004
Sunday,9,12,1,28,11,2004
Sunday,52,12,1,28,11,2004
Sunday,20,12,1,28,11,2004
Sunday,28,12,1,28,11,2004
Monday,26,11,0,6,12,2004
Monday,26,11,0,6,12,2004
Monday,36,11,0,6,12,2004
Monday,31,11,0,6,12,2004
Monday,38,11,0,6,12,2004
Monday,21,11,0,6,12,2004
Monday,21,11,0,6,12,2004
Monday,60,11,0,6,12,2004
Monday,37,11,0,6,12,2004
Monday,32,11,0,6,12,2004
Tuesday,33,12,0,7,12,2004
Tuesday,58,12,0,7,12,2004
Tuesday,40,12,0,7,12,2004
Tuesday,36,12,0,7,12,2004
Tuesday,39,12,0,7,12,2004
Tuesday,21,12,0,7,12,2004
Tuesday,26,12,0,7,12,2004
Tuesday,64,12,0,7,12,2004
Tuesday,29,12,0,7,12,2004
Tuesday,27,12,0,7,12,2004
Wednesday,33,13,0,8,12,2004
Wednesday,30,13,0,8,12,2004
Wednesday,32,13,0,8,12,2004
Wednesday,42,13,0,8,12,2004
Wednesday,40,13,0,8,12,2004
Wednesday,15,13,0,8,12,2004
Wednesday,22,13,0,8,12,2004
Wednesday,73,13,0,8,12,2004
Wednesday,39,13,0,8,12,2004
Wednesday,21,13,0,8,12,2004
Thursday,40,13,0,9,12,2004
Thursday,37,13,0,9,12,2004
Thursday,33,13,0,9,12,2004
Thursday,60,13,0,9,12,2004
Thursday,42,13,0,9,12,2004
Thursday,14,13,0,9,12,2004
Thursday,21,13,0,9,12,2004
Thursday,66,13,0,9,12,2004
Thursday,19,13,0,9,12,2004
Thursday,31,13,0,9,12,2004
Friday,68,13,0,10,12,2004
Friday,38,13,0,10,12,2004
Friday,43,13,0,10,12,2004
Friday,56,13,0,10,12,2004
Friday,62,13,0,10,12,2004
Friday,28,13,0,10,12,2004
Friday,14,13,0,10,12,2004
Friday,72,13,0,10,12,2004
Friday,36,13,0,10,12,2004
Friday,25,13,0,10,12,2004
Saturday,28,13,0,11,12,2004
Saturday,34,13,0,11,12,2004
Saturday,37,13,0,11,12,2004
Saturday,42,13,0,11,12,2004
Saturday,44,13,0,11,12,2004
Saturday,26,13,0,11,12,2004
Saturday,20,13,0,11,12,2004
Saturday,68,13,0,11,12,2004
Saturday,23,13,0,11,12,2004
Saturday,27,13,0,11,12,2004
Sunday,35,11,1,12,12,2004
Sunday,40,11,1,12,12,2004
Sunday,33,11,1,12,12,2004
Sunday,51,11,1,12,12,2004
Sunday,44,11,1,12,12,2004
Sunday,11,11,1,12,12,2004
Sunday,19,11,1,12,12,2004
Sunday,54,11,1,12,12,2004
Sunday,18,11,1,12,12,2004
Sunday,26,11,1,12,12,2004
Monday,32,10,0,20,12,2004
Monday,23,10,0,20,12,2004
Monday,47,10,0,20,12,2004
Monday,53,10,0,20,12,2004
Monday,35,10,0,20,12,2004
Monday,33,10,0,20,12,2004
Monday,16,10,0,20,12,2004
Monday,75,10,0,20,12,2004
Monday,22,10,0,20,12,2004
Monday,50,10,0,20,12,2004
Tuesday,38,11,0,21,12,2004
Tuesday,26,11,0,21,12,2004
Tuesday,27,11,0,21,12,2004
Tuesday,54,11,0,21,12,2004
Tuesday,51,11,0,21,12,2004
Tuesday,26,11,0,21,12,2004
Tuesday,19,11,0,21,12,2004
Tuesday,68,11,0,21,12,2004
Tuesday,31,11,0,21,12,2004
Tuesday,38,11,0,21,12,2004
Wednesday,31,11,0,22,12,2004
Wednesday,33,11,0,22,12,2004
Wednesday,38,11,0,22,12,2004
Wednesday,70,11,0,22,12,2004
Wednesday,51,11,0,22,12,2004
Wednesday,28,11,0,22,12,2004
Wednesday,18,11,0,22,12,2004
Wednesday,63,11,0,22,12,2004
Wednesday,44,11,0,22,12,2004
Wednesday,36,11,0,22,12,2004
Thursday,37,12,0,23,12,2004
Thursday,44,12,0,23,12,2004
Thursday,29,12,0,23,12,2004
Thursday,47,12,0,23,12,2004
Thursday,57,12,0,23,12,2004
Thursday,27,12,0,23,12,2004
Thursday,10,12,0,23,12,2004
Thursday,63,12,0,23,12,2004
Thursday,35,12,0,23,12,2004
Thursday,50,12,0,23,12,2004
Friday,51,11,0,24,12,2004
Friday,44,11,0,24,12,2004
Friday,17,11,0,24,12,2004
Friday,47,11,0,24,12,2004
Friday,44,11,0,24,12,2004
Friday,11,11,0,24,12,2004
Friday,15,11,0,24,12,2004
Friday,42,11,0,24,12,2004
Friday,34,11,0,24,12,2004
Friday,26,11,0,24,12,2004
Saturday,28,9,0,25,12,2004
Saturday,22,9,0,25,12,2004
Saturday,31,9,0,25,12,2004
Saturday,26,9,0,25,12,2004
Saturday,24,9,0,25,12,2004
Saturday,8,9,0,25,12,2004
Saturday,12,9,0,25,12,2004
Saturday,35,9,0,25,12,2004
Saturday,22,9,0,25,12,2004
Saturday,24,9,0,25,12,2004
Sunday,34,11,1,26,12,2004
Sunday,25,11,1,26,12,2004
Sunday,32,11,1,26,12,2004
Sunday,33,11,1,26,12,2004
Sunday,36,11,1,26,12,2004
Sunday,6,11,1,26,12,2004
Sunday,17,11,1,26,12,2004
Sunday,38,11,1,26,12,2004
Sunday,32,11,1,26,12,2004
Sunday,20,11,1,26,12,2004
Monday,39,11,0,10,1,2005
Monday,27,11,0,10,1,2005
Monday,38,11,0,10,1,2005
Monday,65,11,0,10,1,2005
Monday,43,11,0,10,1,2005
Monday,18,11,0,10,1,2005
Monday,15,11,0,10,1,2005
Monday,62,11,0,10,1,2005
Monday,42,11,0,10,1,2005
Monday,24,11,0,10,1,2005
Tuesday,52,9,0,11,1,2005
Tuesday,39,9,0,11,1,2005
Tuesday,45,9,0,11,1,2005
Tuesday,60,9,0,11,1,2005
Tuesday,61,9,0,11,1,2005
Tuesday,28,9,0,11,1,2005
Tuesday,18,9,0,11,1,2005
Tuesday,85,9,0,11,1,2005
Tuesday,22,9,0,11,1,2005
Tuesday,56,9,0,11,1,2005
Wednesday,44,8,0,12,1,2005
Wednesday,48,8,0,12,1,2005
Wednesday,39,8,0,12,1,2005
Wednesday,47,8,0,12,1,2005
Wednesday,55,8,0,12,1,2005
Wednesday,21,8,0,12,1,2005
Wednesday,32,8,0,12,1,2005
Wednesday,85,8,0,12,1,2005
Wednesday,38,8,0,12,1,2005
Wednesday,39,8,0,12,1,2005
Thursday,49,7,0,13,1,2005
Thursday,27,7,0,13,1,2005
Thursday,40,7,0,13,1,2005
Thursday,61,7,0,13,1,2005
Thursday,60,7,0,13,1,2005
Thursday,24,7,0,13,1,2005
Thursday,13,7,0,13,1,2005
Thursday,56,7,0,13,1,2005
Thursday,27,7,0,13,1,2005
Thursday,58,7,0,13,1,2005
Friday,55,7,0,14,1,2005
Friday,28,7,0,14,1,2005
Friday,48,7,0,14,1,2005
Friday,54,7,0,14,1,2005
Friday,40,7,0,14,1,2005
Friday,24,7,0,14,1,2005
Friday,27,7,0,14,1,2005
Friday,80,7,0,14,1,2005
Friday,45,7,0,14,1,2005
Friday,37,7,0,14,1,2005
Saturday,50,7,0,15,1,2005
Saturday,38,7,0,15,1,2005
Saturday,31,7,0,15,1,2005
Saturday,56,7,0,15,1,2005
Saturday,63,7,0,15,1,2005
Saturday,22,7,0,15,1,2005
Saturday,22,7,0,15,1,2005
Saturday,71,7,0,15,1,2005
Saturday,41,7,0,15,1,2005
Saturday,35,7,0,15,1,2005
Sunday,42,10,0,16,1,2005
Sunday,35,10,0,16,1,2005
Sunday,39,10,0,16,1,2005
Sunday,44,10,0,16,1,2005
Sunday,42,10,0,16,1,2005
Sunday,25,10,0,16,1,2005
Sunday,16,10,0,16,1,2005
Sunday,53,10,0,16,1,2005
Sunday,32,10,0,16,1,2005
Sunday,37,10,0,16,1,2005
Monday,38,9,0,24,1,2005
Monday,28,9,0,24,1,2005
Monday,44,9,0,24,1,2005
Monday,58,9,0,24,1,2005
Monday,48,9,0,24,1,2005
Monday,28,9,0,24,1,2005
Monday,12,9,0,24,1,2005
Monday,46,9,0,24,1,2005
Monday,22,9,0,24,1,2005
Monday,36,9,0,24,1,2005
Tuesday,40,10,0,25,1,2005
Tuesday,31,10,0,25,1,2005
Tuesday,32,10,0,25,1,2005
Tuesday,55,10,0,25,1,2005
Tuesday,42,10,0,25,1,2005
Tuesday,29,10,0,25,1,2005
Tuesday,24,10,0,25,1,2005
Tuesday,56,10,0,25,1,2005
Tuesday,35,10,0,25,1,2005
Tuesday,38,10,0,25,1,2005
Wednesday,20,13,0,26,1,2005
Wednesday,51,13,0,26,1,2005
Wednesday,38,13,0,26,1,2005
Wednesday,68,13,0,26,1,2005
Wednesday,39,13,0,26,1,2005
Wednesday,19,13,0,26,1,2005
Wednesday,19,13,0,26,1,2005
Wednesday,58,13,0,26,1,2005
Wednesday,42,13,0,26,1,2005
Wednesday,40,13,0,26,1,2005
Thursday,53,11,0,27,1,2005
Thursday,30,11,0,27,1,2005
Thursday,51,11,0,27,1,2005
Thursday,59,11,0,27,1,2005
Thursday,35,11,0,27,1,2005
Thursday,28,11,0,27,1,2005
Thursday,20,11,0,27,1,2005
Thursday,72,11,0,27,1,2005
Thursday,35,11,0,27,1,2005
Thursday,39,11,0,27,1,2005
Friday,49,11,0,28,1,2005
Friday,39,11,0,28,1,2005
Friday,33,11,0,28,1,2005
Friday,62,11,0,28,1,2005
Friday,52,11,0,28,1,2005
Friday,17,11,0,28,1,2005
Friday,28,11,0,28,1,2005
Friday,66,11,0,28,1,2005
Friday,43,11,0,28,1,2005
Friday,36,11,0,28,1,2005
Saturday,32,11,0,29,1,2005
Saturday,34,11,0,29,1,2005
Saturday,30,11,0,29,1,2005
Saturday,47,11,0,29,1,2005
Saturday,41,11,0,29,1,2005
Saturday,31,11,0,29,1,2005
Saturday,18,11,0,29,1,2005
Saturday,77,11,0,29,1,2005
Saturday,36,11,0,29,1,2005
Saturday,31,11,0,29,1,2005
Sunday,42,11,0,30,1,2005
Sunday,40,11,0,30,1,2005
Sunday,23,11,0,30,1,2005
Sunday,54,11,0,30,1,2005
Sunday,41,11,0,30,1,2005
Sunday,19,11,0,30,1,2005
Sunday,18,11,0,30,1,2005
Sunday,75,11,0,30,1,2005
Sunday,37,11,0,30,1,2005
Sunday,26,11,0,30,1,2005
Monday,35,11,0,7,2,2005
Monday,32,11,0,7,2,2005
Monday,33,11,0,7,2,2005
Monday,47,11,0,7,2,2005
Monday,32,11,0,7,2,2005
Monday,18,11,0,7,2,2005
Monday,21,11,0,7,2,2005
Monday,70,11,0,7,2,2005
Monday,26,11,0,7,2,2005
Monday,20,11,0,7,2,2005
Tuesday,41,11,0,8,2,2005
Tuesday,32,11,0,8,2,2005
Tuesday,23,11,0,8,2,2005
Tuesday,75,11,0,8,2,2005
Tuesday,57,11,0,8,2,2005
Tuesday,23,11,0,8,2,2005
Tuesday,29,11,0,8,2,2005
Tuesday,63,11,0,8,2,2005
Tuesday,34,11,0,8,2,2005
Tuesday,46,11,0,8,2,2005
Wednesday,30,11,0,9,2,2005
Wednesday,38,11,0,9,2,2005
Wednesday,40,11,0,9,2,2005
Wednesday,75,11,0,9,2,2005
Wednesday,52,11,0,9,2,2005
Wednesday,15,11,0,9,2,2005
Wednesday,21,11,0,9,2,2005
Wednesday,70,11,0,9,2,2005
Wednesday,32,11,0,9,2,2005
Wednesday,25,11,0,9,2,2005
Thursday,28,13,0,10,2,2005
Thursday,38,13,0,10,2,2005
Thursday,35,13,0,10,2,2005
Thursday,43,13,0,10,2,2005
Thursday,46,13,0,10,2,2005
Thursday,25,13,0,10,2,2005
Thursday,21,13,0,10,2,2005
Thursday,55,13,0,10,2,2005
Thursday,40,13,0,10,2,2005
Thursday,38,13,0,10,2,2005
Friday,33,12,0,11,2,2005
Friday,33,12,0,11,2,2005
Friday,36,12,0,11,2,2005
Friday,89,12,0,11,2,2005
Friday,57,12,0,11,2,2005
Friday,25,12,0,11,2,2005
Friday,25,12,0,11,2,2005
Friday,58,12,0,11,2,2005
Friday,46,12,0,11,2,2005
Friday,27,12,0,11,2,2005
Saturday,49,13,0,12,2,2005
Saturday,41,13,0,12,2,2005
Saturday,28,13,0,12,2,2005
Saturday,30,13,0,12,2,2005
Saturday,55,13,0,12,2,2005
Saturday,17,13,0,12,2,2005
Saturday,17,13,0,12,2,2005
Saturday,66,13,0,12,2,2005
Saturday,21,13,0,12,2,2005
Saturday,34,13,0,12,2,2005
Sunday,32,12,0,13,2,2005
Sunday,36,12,0,13,2,2005
Sunday,19,12,0,13,2,2005
Sunday,49,12,0,13,2,2005
Sunday,50,12,0,13,2,2005
Sunday,19,12,0,13,2,2005
Sunday,14,12,0,13,2,2005
Sunday,56,12,0,13,2,2005
Sunday,20,12,0,13,2,2005
Sunday,28,12,0,13,2,2005
Monday,45,14,0,21,2,2005
Monday,29,14,0,21,2,2005
Monday,22,14,0,21,2,2005
Monday,43,14,0,21,2,2005
Monday,35,14,0,21,2,2005
Monday,15,14,0,21,2,2005
Monday,20,14,0,21,2,2005
Monday,57,14,0,21,2,2005
Monday,24,14,0,21,2,2005
Monday,35,14,0,21,2,2005
Tuesday,45,13,0,22,2,2005
Tuesday,39,13,0,22,2,2005
Tuesday,27,13,0,22,2,2005
Tuesday,54,13,0,22,2,2005
Tuesday,59,13,0,22,2,2005
Tuesday,21,13,0,22,2,2005
Tuesday,14,13,0,22,2,2005
Tuesday,75,13,0,22,2,2005
Tuesday,34,13,0,22,2,2005
Tuesday,28,13,0,22,2,2005
Wednesday,44,12,0,23,2,2005
Wednesday,54,12,0,23,2,2005
Wednesday,42,12,0,23,2,2005
Wednesday,71,12,0,23,2,2005
Wednesday,35,12,0,23,2,2005
Wednesday,12,12,0,23,2,2005
Wednesday,14,12,0,23,2,2005
Wednesday,69,12,0,23,2,2005
Wednesday,30,12,0,23,2,2005
Wednesday,30,12,0,23,2,2005
Thursday,48,12,0,24,2,2005
Thursday,22,12,0,24,2,2005
Thursday,55,12,0,24,2,2005
Thursday,62,12,0,24,2,2005
Thursday,52,12,0,24,2,2005
Thursday,17,12,0,24,2,2005
Thursday,20,12,0,24,2,2005
Thursday,61,12,0,24,2,2005
Thursday,30,12,0,24,2,2005
Thursday,29,12,0,24,2,2005
Friday,40,12,0,25,2,2005
Friday,59,12,0,25,2,2005
Friday,52,12,0,25,2,2005
Friday,59,12,0,25,2,2005
Friday,65,12,0,25,2,2005
Friday,10,12,0,25,2,2005
Friday,17,12,0,25,2,2005
Friday,90,12,0,25,2,2005
Friday,29,12,0,25,2,2005
Friday,23,12,0,25,2,2005
Saturday,43,13,0,26,2,2005
Saturday,28,13,0,26,2,2005
Saturday,32,13,0,26,2,2005
Saturday,50,13,0,26,2,2005
Saturday,40,13,0,26,2,2005
Saturday,19,13,0,26,2,2005
Saturday,20,13,0,26,2,2005
Saturday,78,13,0,26,2,2005
Saturday,33,13,0,26,2,2005
Saturday,25,13,0,26,2,2005
Sunday,27,13,0,27,2,2005
Sunday,31,13,0,27,2,2005
Sunday,32,13,0,27,2,2005
Sunday,43,13,0,27,2,2005
Sunday,25,13,0,27,2,2005
Sunday,12,13,0,27,2,2005
Sunday,19,13,0,27,2,2005
Sunday,57,13,0,27,2,2005
Sunday,23,13,0,27,2,2005
Sunday,19,13,0,27,2,2005
Monday,41,14,0,7,3,2005
Monday,30,14,0,7,3,2005
Monday,46,14,0,7,3,2005
Monday,37,14,0,7,3,2005
Monday,50,14,0,7,3,2005
Monday,14,14,0,7,3,2005
Monday,16,14,0,7,3,2005
Monday,69,14,0,7,3,2005
Monday,21,14,0,7,3,2005
Monday,25,14,0,7,3,2005
Tuesday,51,16,0,8,3,2005
Tuesday,31,16,0,8,3,2005
Tuesday,33,16,0,8,3,2005
Tuesday,61,16,0,8,3,2005
Tuesday,44,16,0,8,3,2005
Tuesday,26,16,0,8,3,2005
Tuesday,18,16,0,8,3,2005
Tuesday,69,16,0,8,3,2005
Tuesday,36,16,0,8,3,2005
Tuesday,17,16,0,8,3,2005
Wednesday,50,16,0,9,3,2005
Wednesday,25,16,0,9,3,2005
Wednesday,23,16,0,9,3,2005
Wednesday,68,16,0,9,3,2005
Wednesday,63,16,0,9,3,2005
Wednesday,22,16,0,9,3,2005
Wednesday,25,16,0,9,3,2005
Wednesday,78,16,0,9,3,2005
Wednesday,27,16,0,9,3,2005
Wednesday,46,16,0,9,3,2005
Thursday,63,18,0,10,3,2005
Thursday,45,18,0,10,3,2005
Thursday,33,18,0,10,3,2005
Thursday,57,18,0,10,3,2005
Thursday,49,18,0,10,3,2005
Thursday,21,18,0,10,3,2005
Thursday,19,18,0,10,3,2005
Thursday,84,18,0,10,3,2005
Thursday,35,18,0,10,3,2005
Thursday,30,18,0,10,3,2005
Friday,42,21,0,11,3,2005
Friday,25,21,0,11,3,2005
Friday,38,21,0,11,3,2005
Friday,63,21,0,11,3,2005
Friday,55,21,0,11,3,2005
Friday,15,21,0,11,3,2005
Friday,11,21,0,11,3,2005
Friday,66,21,0,11,3,2005
Friday,30,21,0,11,3,2005
Friday,30,21,0,11,3,2005
Saturday,40,14,0,12,3,2005
Saturday,39,14,0,12,3,2005
Saturday,41,14,0,12,3,2005
Saturday,47,14,0,12,3,2005
Saturday,47,14,0,12,3,2005
Saturday,35,14,0,12,3,2005
Saturday,10,14,0,12,3,2005
Saturday,69,14,0,12,3,2005
Saturday,29,14,0,12,3,2005
Saturday,40,14,0,12,3,2005
Sunday,43,14,0,13,3,2005
Sunday,33,14,0,13,3,2005
Sunday,33,14,0,13,3,2005
Sunday,52,14,0,13,3,2005
Sunday,40,14,0,13,3,2005
Sunday,21,14,0,13,3,2005
Sunday,13,14,0,13,3,2005
Sunday,70,14,0,13,3,2005
Sunday,31,14,0,13,3,2005
Sunday,31,14,0,13,3,2005
Monday,56,13,0,21,3,2005
Monday,33,13,0,21,3,2005
Monday,37,13,0,21,3,2005
Monday,51,13,0,21,3,2005
Monday,53,13,0,21,3,2005
Monday,16,13,0,21,3,2005
Monday,24,13,0,21,3,2005
Monday,50,13,0,21,3,2005
Monday,41,13,0,21,3,2005
Monday,35,13,0,21,3,2005
Tuesday,39,12,0,22,3,2005
Tuesday,37,12,0,22,3,2005
Tuesday,40,12,0,22,3,2005
Tuesday,56,12,0,22,3,2005
Tuesday,42,12,0,22,3,2005
Tuesday,14,12,0,22,3,2005
Tuesday,20,12,0,22,3,2005
Tuesday,58,12,0,22,3,2005
Tuesday,40,12,0,22,3,2005
Tuesday,35,12,0,22,3,2005
Wednesday,59,12,0,23,3,2005
Wednesday,36,12,0,23,3,2005
