Dates,PdDistrict,DayOfWeek,Crimes,avg_temp,NFL_Game_Day,Day,Month,Year
2006-11-30,INGLESIDE,Thursday,36,9,0,30,11,2006
2006-11-30,MISSION,Thursday,57,9,0,30,11,2006
2006-11-30,NORTHERN,Thursday,35,9,0,30,11,2006
2006-11-30,PARK,Thursday,20,9,0,30,11,2006
2006-11-30,RICHMOND,Thursday,12,9,0,30,11,2006
2006-11-30,SOUTHERN,Thursday,72,9,0,30,11,2006
2006-11-30,TARAVAL,Thursday,36,9,0,30,11,2006
2006-11-30,TENDERLOIN,Thursday,29,9,0,30,11,2006
2006-12-01,BAYVIEW,Friday,32,9,0,1,12,2006
2006-12-01,CENTRAL,Friday,45,9,0,1,12,2006
2006-12-01,INGLESIDE,Friday,56,9,0,1,12,2006
2006-12-01,MISSION,Friday,69,9,0,1,12,2006
2006-12-01,NORTHERN,Friday,56,9,0,1,12,2006
2006-12-01,PARK,Friday,26,9,0,1,12,2006
2006-12-01,RICHMOND,Friday,21,9,0,1,12,2006
2006-12-01,SOUTHERN,Friday,73,9,0,1,12,2006
2006-12-01,TARAVAL,Friday,56,9,0,1,12,2006
2006-12-01,TENDERLOIN,Friday,45,9,0,1,12,2006
2006-12-02,BAYVIEW,Saturday,29,10,0,2,12,2006
2006-12-02,CENTRAL,Saturday,22,10,0,2,12,2006
2006-12-02,INGLESIDE,Saturday,35,10,0,2,12,2006
2006-12-02,MISSION,Saturday,42,10,0,2,12,2006
2006-12-02,NORTHERN,Saturday,41,10,0,2,12,2006
2006-12-02,PARK,Saturday,20,10,0,2,12,2006
2006-12-02,RICHMOND,Saturday,21,10,0,2,12,2006
2006-12-02,SOUTHERN,Saturday,57,10,0,2,12,2006
2006-12-02,TARAVAL,Saturday,39,10,0,2,12,2006
2006-12-02,TENDERLOIN,Saturday,27,10,0,2,12,2006
2006-12-03,BAYVIEW,Sunday,33,11,1,3,12,2006
2006-12-03,CENTRAL,Sunday,26,11,1,3,12,2006
2006-12-03,INGLESIDE,Sunday,48,11,1,3,12,2006
2006-12-03,MISSION,Sunday,60,11,1,3,12,2006
2006-12-03,NORTHERN,Sunday,61,11,1,3,12,2006
2006-12-03,PARK,Sunday,28,11,1,3,12,2006
2006-12-03,RICHMOND,Sunday,8,11,1,3,12,2006
2006-12-03,SOUTHERN,Sunday,60,11,1,3,12,2006
2006-12-03,TARAVAL,Sunday,18,11,1,3,12,2006
2006-12-03,TENDERLOIN,Sunday,36,11,1,3,12,2006
2006-12-11,BAYVIEW,Monday,35,11,0,11,12,2006
2006-12-11,CENTRAL,Monday,29,11,0,11,12,2006
2006-12-11,INGLESIDE,Monday,44,11,0,11,12,2006
2006-12-11,MISSION,Monday,33,11,0,11,12,2006
2006-12-11,NORTHERN,Monday,48,11,0,11,12,2006
2006-12-11,PARK,Monday,28,11,0,11,12,2006
2006-12-11,RICHMOND,Monday,9,11,0,11,12,2006
2006-12-11,SOUTHERN,Monday,48,11,0,11,12,2006
2006-12-11,TARAVAL,Monday,25,11,0,11,12,2006
2006-12-11,TENDERLOIN,Monday,29,11,0,11,12,2006
2006-12-12,BAYVIEW,Tuesday,31,15,0,12,12,2006
2006-12-12,CENTRAL,Tuesday,28,15,0,12,12,2006
2006-12-12,INGLESIDE,Tuesday,23,15,0,12,12,2006
2006-12-12,MISSION,Tuesday,35,15,0,12,12,2006
2006-12-12,NORTHERN,Tuesday,54,15,0,12,12,2006
2006-12-12,PARK,Tuesday,27,15,0,12,12,2006
2006-12-12,RICHMOND,Tuesday,18,15,0,12,12,2006
2006-12-12,SOUTHERN,Tuesday,49,15,0,12,12,2006
2006-12-12,TARAVAL,Tuesday,28,15,0,12,12,2006
2006-12-12,TENDERLOIN,Tuesday,31,15,0,12,12,2006
2006-12-13,BAYVIEW,Wednesday,50,14,0,13,12,2006
2006-12-13,CENTRAL,Wednesday,26,14,0,13,12,2006
2006-12-13,INGLESIDE,Wednesday,36,14,0,13,12,2006
2006-12-13,MISSION,Wednesday,41,14,0,13,12,2006
2006-12-13,NORTHERN,Wednesday,42,14,0,13,12,2006
2006-12-13,PARK,Wednesday,21,14,0,13,12,2006
2006-12-13,RICHMOND,Wednesday,22,14,0,13,12,2006
2006-12-13,SOUTHERN,Wednesday,77,14,0,13,12,2006
2006-12-13,TARAVAL,Wednesday,31,14,0,13,12,2006
2006-12-13,TENDERLOIN,Wednesday,31,14,0,13,12,2006
2006-12-14,BAYVIEW,Thursday,40,14,1,14,12,2006
2006-12-14,CENTRAL,Thursday,25,14,1,14,12,2006
2006-12-14,INGLESIDE,Thursday,34,14,1,14,12,2006
2006-12-14,MISSION,Thursday,44,14,1,14,12,2006
2006-12-14,NORTHERN,Thursday,36,14,1,14,12,2006
2006-12-14,PARK,Thursday,18,14,1,14,12,2006
2006-12-14,RICHMOND,Thursday,13,14,1,14,12,2006
2006-12-14,SOUTHERN,Thursday,68,14,1,14,12,2006
2006-12-14,TARAVAL,Thursday,28,14,1,14,12,2006
2006-12-14,TENDERLOIN,Thursday,39,14,1,14,12,2006
2006-12-15,BAYVIEW,Friday,36,12,0,15,12,2006
2006-12-15,CENTRAL,Friday,35,12,0,15,12,2006
2006-12-15,INGLESIDE,Friday,52,12,0,15,12,2006
2006-12-15,MISSION,Friday,48,12,0,15,12,2006
2006-12-15,NORTHERN,Friday,57,12,0,15,12,2006
2006-12-15,PARK,Friday,24,12,0,15,12,2006
2006-12-15,RICHMOND,Friday,27,12,0,15,12,2006
2006-12-15,SOUTHERN,Friday,93,12,0,15,12,2006
2006-12-15,TARAVAL,Friday,33,12,0,15,12,2006
2006-12-15,TENDERLOIN,Friday,26,12,0,15,12,2006
2006-12-16,BAYVIEW,Saturday,38,7,0,16,12,2006
2006-12-16,CENTRAL,Saturday,38,7,0,16,12,2006
2006-12-16,INGLESIDE,Saturday,35,7,0,16,12,2006
2006-12-16,MISSION,Saturday,47,7,0,16,12,2006
2006-12-16,NORTHERN,Saturday,43,7,0,16,12,2006
2006-12-16,PARK,Saturday,24,7,0,16,12,2006
2006-12-16,RICHMOND,Saturday,15,7,0,16,12,2006
2006-12-16,SOUTHERN,Saturday,59,7,0,16,12,2006
2006-12-16,TARAVAL,Saturday,26,7,0,16,12,2006
2006-12-16,TENDERLOIN,Saturday,22,7,0,16,12,2006
2006-12-17,BAYVIEW,Sunday,30,8,0,17,12,2006
2006-12-17,CENTRAL,Sunday,42,8,0,17,12,2006
2006-12-17,INGLESIDE,Sunday,39,8,0,17,12,2006
2006-12-17,MISSION,Sunday,38,8,0,17,12,2006
2006-12-17,NORTHERN,Sunday,40,8,0,17,12,2006
2006-12-17,PARK,Sunday,15,8,0,17,12,2006
2006-12-17,RICHMOND,Sunday,10,8,0,17,12,2006
2006-12-17,SOUTHERN,Sunday,59,8,0,17,12,2006
2006-12-17,TARAVAL,Sunday,24,8,0,17,12,2006
2006-12-17,TENDERLOIN,Sunday,22,8,0,17,12,2006
2006-12-25,BAYVIEW,Monday,18,9,0,25,12,2006
2006-12-25,CENTRAL,Monday,16,9,0,25,12,2006
2006-12-25,INGLESIDE,Monday,36,9,0,25,12,2006
2006-12-25,MISSION,Monday,29,9,0,25,12,2006
2006-12-25,NORTHERN,Monday,38,9,0,25,12,2006
2006-12-25,PARK,Monday,10,9,0,25,12,2006
2006-12-25,RICHMOND,Monday,9,9,0,25,12,2006
2006-12-25,SOUTHERN,Monday,37,9,0,25,12,2006
2006-12-25,TARAVAL,Monday,20,9,0,25,12,2006
2006-12-25,TENDERLOIN,Monday,24,9,0,25,12,2006
2006-12-26,BAYVIEW,Tuesday,33,14,0,26,12,2006
2006-12-26,CENTRAL,Tuesday,28,14,0,26,12,2006
2006-12-26,INGLESIDE,Tuesday,26,14,0,26,12,2006
2006-12-26,MISSION,Tuesday,47,14,0,26,12,2006
2006-12-26,NORTHERN,Tuesday,41,14,0,26,12,2006
2006-12-26,PARK,Tuesday,13,14,0,26,12,2006
2006-12-26,RICHMOND,Tuesday,10,14,0,26,12,2006
2006-12-26,SOUTHERN,Tuesday,51,14,0,26,12,2006
2006-12-26,TARAVAL,Tuesday,27,14,0,26,12,2006
2006-12-26,TENDERLOIN,Tuesday,32,14,0,26,12,2006
2006-12-27,BAYVIEW,Wednesday,35,11,0,27,12,2006
2006-12-27,CENTRAL,Wednesday,31,11,0,27,12,2006
2006-12-27,INGLESIDE,Wednesday,25,11,0,27,12,2006
2006-12-27,MISSION,Wednesday,48,11,0,27,12,2006
2006-12-27,NORTHERN,Wednesday,33,11,0,27,12,2006
2006-12-27,PARK,Wednesday,14,11,0,27,12,2006
2006-12-27,RICHMOND,Wednesday,10,11,0,27,12,2006
2006-12-27,SOUTHERN,Wednesday,42,11,0,27,12,2006
2006-12-27,TARAVAL,Wednesday,25,11,0,27,12,2006
2006-12-27,TENDERLOIN,Wednesday,41,11,0,27,12,2006
2006-12-28,BAYVIEW,Thursday,33,10,0,28,12,2006
2006-12-28,CENTRAL,Thursday,37,10,0,28,12,2006
2006-12-28,INGLESIDE,Thursday,30,10,0,28,12,2006
2006-12-28,MISSION,Thursday,33,10,0,28,12,2006
2006-12-28,NORTHERN,Thursday,34,10,0,28,12,2006
2006-12-28,PARK,Thursday,17,10,0,28,12,2006
2006-12-28,RICHMOND,Thursday,18,10,0,28,12,2006
2006-12-28,SOUTHERN,Thursday,52,10,0,28,12,2006
2006-12-28,TARAVAL,Thursday,22,10,0,28,12,2006
2006-12-28,TENDERLOIN,Thursday,17,10,0,28,12,2006
2006-12-29,BAYVIEW,Friday,26,7,0,29,12,2006
2006-12-29,CENTRAL,Friday,31,7,0,29,12,2006
2006-12-29,INGLESIDE,Friday,34,7,0,29,12,2006
2006-12-29,MISSION,Friday,43,7,0,29,12,2006
2006-12-29,NORTHERN,Friday,51,7,0,29,12,2006
2006-12-29,PARK,Friday,17,7,0,29,12,2006
2006-12-29,RICHMOND,Friday,20,7,0,29,12,2006
2006-12-29,SOUTHERN,Friday,49,7,0,29,12,2006
2006-12-29,TARAVAL,Friday,25,7,0,29,12,2006
2006-12-29,TENDERLOIN,Friday,22,7,0,29,12,2006
2006-12-30,BAYVIEW,Saturday,23,8,0,30,12,2006
2006-12-30,CENTRAL,Saturday,46,8,0,30,12,2006
2006-12-30,INGLESIDE,Saturday,33,8,0,30,12,2006
2006-12-30,MISSION,Saturday,45,8,0,30,12,2006
2006-12-30,NORTHERN,Saturday,48,8,0,30,12,2006
2006-12-30,PARK,Saturday,14,8,0,30,12,2006
2006-12-30,RICHMOND,Saturday,18,8,0,30,12,2006
2006-12-30,SOUTHERN,Saturday,52,8,0,30,12,2006
2006-12-30,TARAVAL,Saturday,30,8,0,30,12,2006
2006-12-30,TENDERLOIN,Saturday,35,8,0,30,12,2006
2006-12-31,BAYVIEW,Sunday,40,9,1,31,12,2006
2006-12-31,CENTRAL,Sunday,35,9,1,31,12,2006
2006-12-31,INGLESIDE,Sunday,41,9,1,31,12,2006
2006-12-31,MISSION,Sunday,50,9,1,31,12,2006
2006-12-31,NORTHERN,Sunday,38,9,1,31,12,2006
2006-12-31,PARK,Sunday,17,9,1,31,12,2006
2006-12-31,RICHMOND,Sunday,10,9,1,31,12,2006
2006-12-31,SOUTHERN,Sunday,79,9,1,31,12,2006
2006-12-31,TARAVAL,Sunday,30,9,1,31,12,2006
2006-12-31,TENDERLOIN,Sunday,27,9,1,31,12,2006
2007-01-08,BAYVIEW,Monday,39,12,0,8,1,2007
2007-01-08,CENTRAL,Monday,30,12,0,8,1,2007
2007-01-08,INGLESIDE,Monday,46,12,0,8,1,2007
2007-01-08,MISSION,Monday,49,12,0,8,1,2007
2007-01-08,NORTHERN,Monday,26,12,0,8,1,2007
2007-01-08,PARK,Monday,30,12,0,8,1,2007
2007-01-08,RICHMOND,Monday,21,12,0,8,1,2007
2007-01-08,SOUTHERN,Monday,46,12,0,8,1,2007
2007-01-08,TARAVAL,Monday,25,12,0,8,1,2007
2007-01-08,TENDERLOIN,Monday,27,12,0,8,1,2007
2007-01-09,BAYVIEW,Tuesday,44,11,0,9,1,2007
2007-01-09,CENTRAL,Tuesday,34,11,0,9,1,2007
2007-01-09,INGLESIDE,Tuesday,38,11,0,9,1,2007
2007-01-09,MISSION,Tuesday,55,11,0,9,1,2007
2007-01-09,NORTHERN,Tuesday,61,11,0,9,1,2007
2007-01-09,PARK,Tuesday,19,11,0,9,1,2007
2007-01-09,RICHMOND,Tuesday,21,11,0,9,1,2007
2007-01-09,SOUTHERN,Tuesday,75,11,0,9,1,2007
2007-01-09,TARAVAL,Tuesday,25,11,0,9,1,2007
2007-01-09,TENDERLOIN,Tuesday,46,11,0,9,1,2007
2007-01-10,BAYVIEW,Wednesday,37,8,0,10,1,2007
2007-01-10,CENTRAL,Wednesday,46,8,0,10,1,2007
2007-01-10,INGLESIDE,Wednesday,42,8,0,10,1,2007
2007-01-10,MISSION,Wednesday,62,8,0,10,1,2007
2007-01-10,NORTHERN,Wednesday,66,8,0,10,1,2007
2007-01-10,PARK,Wednesday,26,8,0,10,1,2007
2007-01-10,RICHMOND,Wednesday,27,8,0,10,1,2007
2007-01-10,SOUTHERN,Wednesday,56,8,0,10,1,2007
2007-01-10,TARAVAL,Wednesday,21,8,0,10,1,2007
2007-01-10,TENDERLOIN,Wednesday,48,8,0,10,1,2007
2007-01-11,BAYVIEW,Thursday,37,7,0,11,1,2007
2007-01-11,CENTRAL,Thursday,26,7,0,11,1,2007
2007-01-11,INGLESIDE,Thursday,43,7,0,11,1,2007
2007-01-11,MISSION,Thursday,49,7,0,11,1,2007
2007-01-11,NORTHERN,Thursday,49,7,0,11,1,2007
2007-01-11,PARK,Thursday,24,7,0,11,1,2007
2007-01-11,RICHMOND,Thursday,19,7,0,11,1,2007
2007-01-11,SOUTHERN,Thursday,61,7,0,11,1,2007
2007-01-11,TARAVAL,Thursday,28,7,0,11,1,2007
2007-01-11,TENDERLOIN,Thursday,22,7,0,11,1,2007
2007-01-12,BAYVIEW,Friday,43,6,0,12,1,2007
2007-01-12,CENTRAL,Friday,35,6,0,12,1,2007
2007-01-12,INGLESIDE,Friday,30,6,0,12,1,2007
2007-01-12,MISSION,Friday,56,6,0,12,1,2007
2007-01-12,NORTHERN,Friday,52,6,0,12,1,2007
2007-01-12,PARK,Friday,31,6,0,12,1,2007
2007-01-12,RICHMOND,Friday,15,6,0,12,1,2007
2007-01-12,SOUTHERN,Friday,55,6,0,12,1,2007
2007-01-12,TARAVAL,Friday,33,6,0,12,1,2007
2007-01-12,TENDERLOIN,Friday,53,6,0,12,1,2007
2007-01-13,BAYVIEW,Saturday,50,6,0,13,1,2007
2007-01-13,CENTRAL,Saturday,36,6,0,13,1,2007
2007-01-13,INGLESIDE,Saturday,29,6,0,13,1,2007
2007-01-13,MISSION,Saturday,42,6,0,13,1,2007
2007-01-13,NORTHERN,Saturday,49,6,0,13,1,2007
2007-01-13,PARK,Saturday,16,6,0,13,1,2007
2007-01-13,RICHMOND,Saturday,29,6,0,13,1,2007
2007-01-13,SOUTHERN,Saturday,78,6,0,13,1,2007
2007-01-13,TARAVAL,Saturday,11,6,0,13,1,2007
2007-01-13,TENDERLOIN,Saturday,37,6,0,13,1,2007
2007-01-14,BAYVIEW,Sunday,24,4,0,14,1,2007
2007-01-14,CENTRAL,Sunday,27,4,0,14,1,2007
2007-01-14,INGLESIDE,Sunday,27,4,0,14,1,2007
2007-01-14,MISSION,Sunday,46,4,0,14,1,2007
2007-01-14,NORTHERN,Sunday,47,4,0,14,1,2007
2007-01-14,PARK,Sunday,20,4,0,14,1,2007
2007-01-14,RICHMOND,Sunday,19,4,0,14,1,2007
2007-01-14,SOUTHERN,Sunday,42,4,0,14,1,2007
2007-01-14,TARAVAL,Sunday,18,4,0,14,1,2007
2007-01-14,TENDERLOIN,Sunday,32,4,0,14,1,2007
2007-01-22,BAYVIEW,Monday,35,11,0,22,1,2007
2007-01-22,CENTRAL,Monday,29,11,0,22,1,2007
2007-01-22,INGLESIDE,Monday,45,11,0,22,1,2007
2007-01-22,MISSION,Monday,55,11,0,22,1,2007
2007-01-22,NORTHERN,Monday,42,11,0,22,1,2007
2007-01-22,PARK,Monday,26,11,0,22,1,2007
2007-01-22,RICHMOND,Monday,16,11,0,22,1,2007
2007-01-22,SOUTHERN,Monday,59,11,0,22,1,2007
2007-01-22,TARAVAL,Monday,21,11,0,22,1,2007
2007-01-22,TENDERLOIN,Monday,44,11,0,22,1,2007
2007-01-23,BAYVIEW,Tuesday,45,9,0,23,1,2007
2007-01-23,CENTRAL,Tuesday,22,9,0,23,1,2007
2007-01-23,INGLESIDE,Tuesday,52,9,0,23,1,2007
2007-01-23,MISSION,Tuesday,52,9,0,23,1,2007
2007-01-23,NORTHERN,Tuesday,44,9,0,23,1,2007
2007-01-23,PARK,Tuesday,14,9,0,23,1,2007
2007-01-23,RICHMOND,Tuesday,19,9,0,23,1,2007
2007-01-23,SOUTHERN,Tuesday,62,9,0,23,1,2007
2007-01-23,TARAVAL,Tuesday,33,9,0,23,1,2007
2007-01-23,TENDERLOIN,Tuesday,32,9,0,23,1,2007
2007-01-24,BAYVIEW,Wednesday,29,9,0,24,1,2007
2007-01-24,CENTRAL,Wednesday,29,9,0,24,1,2007
2007-01-24,INGLESIDE,Wednesday,32,9,0,24,1,2007
2007-01-24,MISSION,Wednesday,34,9,0,24,1,2007
2007-01-24,NORTHERN,Wednesday,48,9,0,24,1,2007
2007-01-24,PARK,Wednesday,20,9,0,24,1,2007
2007-01-24,RICHMOND,Wednesday,12,9,0,24,1,2007
2007-01-24,SOUTHERN,Wednesday,62,9,0,24,1,2007
2007-01-24,TARAVAL,Wednesday,13,9,0,24,1,2007
2007-01-24,TENDERLOIN,Wednesday,35,9,0,24,1,2007
2007-01-25,BAYVIEW,Thursday,33,8,0,25,1,2007
2007-01-25,CENTRAL,Thursday,36,8,0,25,1,2007
2007-01-25,INGLESIDE,Thursday,39,8,0,25,1,2007
2007-01-25,MISSION,Thursday,48,8,0,25,1,2007
2007-01-25,NORTHERN,Thursday,44,8,0,25,1,2007
2007-01-25,PARK,Thursday,17,8,0,25,1,2007
2007-01-25,RICHMOND,Thursday,15,8,0,25,1,2007
2007-01-25,SOUTHERN,Thursday,69,8,0,25,1,2007
2007-01-25,TARAVAL,Thursday,19,8,0,25,1,2007
2007-01-25,TENDERLOIN,Thursday,38,8,0,25,1,2007
2007-01-26,BAYVIEW,Friday,32,7,0,26,1,2007
2007-01-26,CENTRAL,Friday,36,7,0,26,1,2007
2007-01-26,INGLESIDE,Friday,30,7,0,26,1,2007
2007-01-26,MISSION,Friday,49,7,0,26,1,2007
2007-01-26,NORTHERN,Friday,41,7,0,26,1,2007
2007-01-26,PARK,Friday,18,7,0,26,1,2007
2007-01-26,RICHMOND,Friday,9,7,0,26,1,2007
2007-01-26,SOUTHERN,Friday,67,7,0,26,1,2007
2007-01-26,TARAVAL,Friday,29,7,0,26,1,2007
2007-01-26,TENDERLOIN,Friday,48,7,0,26,1,2007
2007-01-27,BAYVIEW,Saturday,31,11,0,27,1,2007
2007-01-27,CENTRAL,Saturday,40,11,0,27,1,2007
2007-01-27,INGLESIDE,Saturday,29,11,0,27,1,2007
2007-01-27,MISSION,Saturday,48,11,0,27,1,2007
2007-01-27,NORTHERN,Saturday,33,11,0,27,1,2007
2007-01-27,PARK,Saturday,25,11,0,27,1,2007
2007-01-27,RICHMOND,Saturday,13,11,0,27,1,2007
2007-01-27,SOUTHERN,Saturday,71,11,0,27,1,2007
2007-01-27,TARAVAL,Saturday,25,11,0,27,1,2007
2007-01-27,TENDERLOIN,Saturday,31,11,0,27,1,2007
2007-01-28,BAYVIEW,Sunday,20,11,0,28,1,2007
2007-01-28,CENTRAL,Sunday,31,11,0,28,1,2007
2007-01-28,INGLESIDE,Sunday,51,11,0,28,1,2007
2007-01-28,MISSION,Sunday,42,11,0,28,1,2007
2007-01-28,NORTHERN,Sunday,39,11,0,28,1,2007
2007-01-28,PARK,Sunday,19,11,0,28,1,2007
2007-01-28,RICHMOND,Sunday,11,11,0,28,1,2007
2007-01-28,SOUTHERN,Sunday,53,11,0,28,1,2007
2007-01-28,TARAVAL,Sunday,27,11,0,28,1,2007
2007-01-28,TENDERLOIN,Sunday,49,11,0,28,1,2007
2007-02-05,BAYVIEW,Monday,40,13,0,5,2,2007
2007-02-05,CENTRAL,Monday,26,13,0,5,2,2007
2007-02-05,INGLESIDE,Monday,30,13,0,5,2,2007
2007-02-05,MISSION,Monday,81,13,0,5,2,2007
2007-02-05,NORTHERN,Monday,47,13,0,5,2,2007
2007-02-05,PARK,Monday,19,13,0,5,2,2007
2007-02-05,RICHMOND,Monday,12,13,0,5,2,2007
2007-02-05,SOUTHERN,Monday,45,13,0,5,2,2007
2007-02-05,TARAVAL,Monday,21,13,0,5,2,2007
2007-02-05,TENDERLOIN,Monday,63,13,0,5,2,2007
2007-02-06,BAYVIEW,Tuesday,39,11,0,6,2,2007
2007-02-06,CENTRAL,Tuesday,30,11,0,6,2,2007
2007-02-06,INGLESIDE,Tuesday,45,11,0,6,2,2007
2007-02-06,MISSION,Tuesday,79,11,0,6,2,2007
2007-02-06,NORTHERN,Tuesday,46,11,0,6,2,2007
2007-02-06,PARK,Tuesday,28,11,0,6,2,2007
2007-02-06,RICHMOND,Tuesday,25,11,0,6,2,2007
2007-02-06,SOUTHERN,Tuesday,59,11,0,6,2,2007
2007-02-06,TARAVAL,Tuesday,20,11,0,6,2,2007
2007-02-06,TENDERLOIN,Tuesday,42,11,0,6,2,2007
2007-02-07,BAYVIEW,Wednesday,38,13,0,7,2,2007
2007-02-07,CENTRAL,Wednesday,36,13,0,7,2,2007
2007-02-07,INGLESIDE,Wednesday,38,13,0,7,2,2007
2007-02-07,MISSION,Wednesday,66,13,0,7,2,2007
2007-02-07,NORTHERN,Wednesday,63,13,0,7,2,2007
2007-02-07,PARK,Wednesday,33,13,0,7,2,2007
2007-02-07,RICHMOND,Wednesday,13,13,0,7,2,2007
2007-02-07,SOUTHERN,Wednesday,68,13,0,7,2,2007
2007-02-07,TARAVAL,Wednesday,30,13,0,7,2,2007
2007-02-07,TENDERLOIN,Wednesday,38,13,0,7,2,2007
2007-02-08,BAYVIEW,Thursday,32,12,0,8,2,2007
2007-02-08,CENTRAL,Thursday,37,12,0,8,2,2007
2007-02-08,INGLESIDE,Thursday,46,12,0,8,2,2007
2007-02-08,MISSION,Thursday,57,12,0,8,2,2007
2007-02-08,NORTHERN,Thursday,44,12,0,8,2,2007
2007-02-08,PARK,Thursday,23,12,0,8,2,2007
2007-02-08,RICHMOND,Thursday,16,12,0,8,2,2007
2007-02-08,SOUTHERN,Thursday,60,12,0,8,2,2007
2007-02-08,TARAVAL,Thursday,24,12,0,8,2,2007
2007-02-08,TENDERLOIN,Thursday,36,12,0,8,2,2007
2007-02-09,BAYVIEW,Friday,39,14,0,9,2,2007
2007-02-09,CENTRAL,Friday,39,14,0,9,2,2007
2007-02-09,INGLESIDE,Friday,34,14,0,9,2,2007
2007-02-09,MISSION,Friday,48,14,0,9,2,2007
2007-02-09,NORTHERN,Friday,48,14,0,9,2,2007
2007-02-09,PARK,Friday,12,14,0,9,2,2007
2007-02-09,RICHMOND,Friday,10,14,0,9,2,2007
2007-02-09,SOUTHERN,Friday,84,14,0,9,2,2007
2007-02-09,TARAVAL,Friday,30,14,0,9,2,2007
2007-02-09,TENDERLOIN,Friday,29,14,0,9,2,2007
2007-02-10,BAYVIEW,Saturday,22,14,0,10,2,2007
2007-02-10,CENTRAL,Saturday,34,14,0,10,2,2007
2007-02-10,INGLESIDE,Saturday,40,14,0,10,2,2007
2007-02-10,MISSION,Saturday,50,14,0,10,2,2007
2007-02-10,NORTHERN,Saturday,47,14,0,10,2,2007
2007-02-10,PARK,Saturday,15,14,0,10,2,2007
2007-02-10,RICHMOND,Saturday,14,14,0,10,2,2007
2007-02-10,SOUTHERN,Saturday,53,14,0,10,2,2007
2007-02-10,TARAVAL,Saturday,29,14,0,10,2,2007
2007-02-10,TENDERLOIN,Saturday,33,14,0,10,2,2007
2007-02-11,BAYVIEW,Sunday,21,12,0,11,2,2007
2007-02-11,CENTRAL,Sunday,40,12,0,11,2,2007
2007-02-11,INGLESIDE,Sunday,39,12,0,11,2,2007
2007-02-11,MISSION,Sunday,53,12,0,11,2,2007
2007-02-11,NORTHERN,Sunday,53,12,0,11,2,2007
2007-02-11,PARK,Sunday,12,12,0,11,2,2007
2007-02-11,RICHMOND,Sunday,13,12,0,11,2,2007
2007-02-11,SOUTHERN,Sunday,59,12,0,11,2,2007
2007-02-11,TARAVAL,Sunday,27,12,0,11,2,2007
2007-02-11,TENDERLOIN,Sunday,34,12,0,11,2,2007
2007-02-19,BAYVIEW,Monday,43,12,0,19,2,2007
2007-02-19,CENTRAL,Monday,24,12,0,19,2,2007
2007-02-19,INGLESIDE,Monday,28,12,0,19,2,2007
2007-02-19,MISSION,Monday,55,12,0,19,2,2007
2007-02-19,NORTHERN,Monday,56,12,0,19,2,2007
2007-02-19,PARK,Monday,25,12,0,19,2,2007
2007-02-19,RICHMOND,Monday,13,12,0,19,2,2007
2007-02-19,SOUTHERN,Monday,78,12,0,19,2,2007
2007-02-19,TARAVAL,Monday,20,12,0,19,2,2007
2007-02-19,TENDERLOIN,Monday,30,12,0,19,2,2007
2007-02-20,BAYVIEW,Tuesday,39,12,0,20,2,2007
2007-02-20,CENTRAL,Tuesday,37,12,0,20,2,2007
2007-02-20,INGLESIDE,Tuesday,51,12,0,20,2,2007
2007-02-20,MISSION,Tuesday,55,12,0,20,2,2007
2007-02-20,NORTHERN,Tuesday,41,12,0,20,2,2007
2007-02-20,PARK,Tuesday,30,12,0,20,2,2007
2007-02-20,RICHMOND,Tuesday,16,12,0,20,2,2007
2007-02-20,SOUTHERN,Tuesday,66,12,0,20,2,2007
2007-02-20,TARAVAL,Tuesday,33,12,0,20,2,2007
2007-02-20,TENDERLOIN,Tuesday,43,12,0,20,2,2007
2007-02-21,BAYVIEW,Wednesday,35,13,0,21,2,2007
2007-02-21,CENTRAL,Wednesday,34,13,0,21,2,2007
2007-02-21,INGLESIDE,Wednesday,46,13,0,21,2,2007
2007-02-21,MISSION,Wednesday,63,13,0,21,2,2007
2007-02-21,NORTHERN,Wednesday,48,13,0,21,2,2007
2007-02-21,PARK,Wednesday,23,13,0,21,2,2007
2007-02-21,RICHMOND,Wednesday,18,13,0,21,2,2007
2007-02-21,SOUTHERN,Wednesday,62,13,0,21,2,2007
2007-02-21,TARAVAL,Wednesday,22,13,0,21,2,2007
2007-02-21,TENDERLOIN,Wednesday,51,13,0,21,2,2007
2007-02-22,BAYVIEW,Thursday,40,9,0,22,2,2007
2007-02-22,CENTRAL,Thursday,17,9,0,22,2,2007
2007-02-22,INGLESIDE,Thursday,40,9,0,22,2,2007
2007-02-22,MISSION,Thursday,42,9,0,22,2,2007
2007-02-22,NORTHERN,Thursday,47,9,0,22,2,2007
2007-02-22,PARK,Thursday,8,9,0,22,2,2007
2007-02-22,RICHMOND,Thursday,9,9,0,22,2,2007
2007-02-22,SOUTHERN,Thursday,35,9,0,22,2,2007
2007-02-22,TARAVAL,Thursday,10,9,0,22,2,2007
2007-02-22,TENDERLOIN,Thursday,29,9,0,22,2,2007
2007-02-23,BAYVIEW,Friday,38,9,0,23,2,2007
2007-02-23,CENTRAL,Friday,23,9,0,23,2,2007
2007-02-23,INGLESIDE,Friday,46,9,0,23,2,2007
2007-02-23,MISSION,Friday,55,9,0,23,2,2007
2007-02-23,NORTHERN,Friday,43,9,0,23,2,2007
2007-02-23,PARK,Friday,21,9,0,23,2,2007
2007-02-23,RICHMOND,Friday,20,9,0,23,2,2007
2007-02-23,SOUTHERN,Friday,74,9,0,23,2,2007
